Gene_Name	Beg	End	Region	Nuc	Mean_Cov	Outlier_Status
GA11592-RA 	  13734923	  13736610	 8	       405	    0.133	2
GA11596-RB 	  14102935	  14103174	 9	       151	    0.000	1
GA11601-RA 	  14055770	  14057158	 9	       493	    0.929	1
GA11603-RA 	  11073370	  11074437	 8	       523	    1.208	1
GA11604-RA 	  18737120	  18737183	14	        64	    6.000	1
GA11614-RA 	   7145322	   7145954	 4	       182	    0.198	1
GA11625-RA 	  13350362	  13355547	 8	      4223	    0.577	1
GA11638-RA 	  11122532	  11122598	 8	        67	    3.000	1
GA11639-RC 	  16959689	  16961531	11	      1843	    2.475	1
GA11666-RB 	  12788099	  12789313	 8	       313	    0.000	2
GA11779-RA 	  12351475	  12352359	 8	       119	    0.000	1
GA11784-RA 	  18656448	  18656501	14	        54	    5.000	1
GA11789-RA 	    289517	    289732	 1	       129	    3.000	1
GA11791-RA 	  11831494	  11832027	 8	       176	    0.000	1
GA11794-RB 	   5921279	   5922765	 3	       143	    1.000	1
GA11795-RA 	   9693180	   9694706	 7	       305	    0.000	1
GA11798-RA 	   1828176	   1828244	 2	        69	    3.000	1
GA11800-RA 	   6620664	   6621071	 3	       282	    1.000	1
GA11802-RA 	   5572797	   5575668	 3	      1183	    1.094	1
GA11808-RA 	   9755920	   9766144	 7	      7025	    0.122	1
GA11834-RB 	  13473967	  13474269	 8	       137	    1.336	1
GA11836-RA 	   2574017	   2574421	 3	       192	    7.609	1
GA11837-RA 	   6562032	   6562106	 3	        75	    0.000	1
GA11838-RA 	   1247271	   1247337	 1	        67	    0.000	1
GA11839-RA 	   1230857	   1231636	 1	       255	    4.925	1
GA11840-RA 	   1285105	   1304048	 1	     17926	    6.190	1
GA11842-RA 	   1243146	   1243645	 1	       173	    3.000	1
GA11844-RA 	   1222542	   1223934	 1	       865	    4.000	1
GA11845-RA 	   1220889	   1221716	 1	       303	    4.277	1
GA11846-RA 	   1214796	   1216616	 1	      1299	    2.000	1
GA11847-RA 	   1211854	   1213122	 1	       753	    2.004	1
GA11849-RA 	   1203490	   1204408	 1	       361	    3.662	1
GA11850-RA 	   1195590	   1197470	 1	      1347	    1.572	1
GA11851-RA 	   1177088	   1178520	 1	       881	    4.173	1
GA11852-RA 	   1173299	   1174540	 1	      1050	    2.510	1
GA11854-RB 	  10838249	  10838733	 8	       113	    0.000	1
GA11855-RA 	   1943579	   1946821	 2	       500	    8.968	1
GA11858-RA 	   2757446	   2757524	 3	        79	    3.000	1
GA11860-RA 	   5312628	   5313430	 3	       133	    0.526	1
GA11861-RA 	   5296091	   5298269	 3	       342	    1.637	1
GA11862-RA 	   5310641	   5310714	 3	        74	    1.000	1
GA11866-RA 	   5143436	   5153725	 3	       652	    5.057	1
GA11868-RB 	   5269186	   5271763	 3	       507	    2.917	1
GA11869-RB 	   5139017	   5141702	 3	      2686	    6.000	1
GA11870-RB 	   5123960	   5124015	 3	        56	    2.000	1
GA11884-RB 	  16246131	  16249195	11	       980	    3.689	1
GA11885-RB 	  16251311	  16251376	11	        66	    1.076	1
GA11889-RA 	   7154263	   7154393	 4	       131	    0.000	1
GA11890-RB 	   7175841	   7178069	 4	      2229	    0.762	1
GA11894-RB 	   7151347	   7236795	 4	     80729	    0.447	1
GA11895-RA 	   7248573	   7249242	 4	       399	    2.672	1
GA11901-RA 	   7298123	   7298829	 4	       237	    1.000	1
GA11902-RB 	   6984815	   6987929	 4	      1994	    1.679	1
GA11904-RA 	   6982020	   6982657	 4	       192	    0.453	1
GA11905-RA 	   6974603	   6975302	 4	       264	    1.223	1
GA11906-RB 	   6878192	   6878710	 4	       121	    0.000	1
GA11907-RA 	   6154960	   6155247	 3	       120	    0.000	1
GA11909-RA 	   6173379	   6174396	 3	       525	    3.265	1
GA11913-RA 	  14128772	  14129271	 9	       127	    0.000	1
GA11916-RB 	  14106392	  14106813	 9	       116	    1.000	1
GA11917-RA 	  15893326	  15894221	11	       280	    0.496	1
GA11921-RA 	  15957236	  15957294	11	        59	    0.000	1
GA11925-RA 	   7956156	   7957813	 4	       331	    1.511	1
GA11926-RB 	  18942212	  18943656	14	       327	    3.703	1
GA11927-RA 	  18937301	  18937386	14	        86	    3.000	1
GA11943-RI 	  12116136	  12119545	 8	      3235	    0.293	1
GA11944-RB 	  12041550	  12052149	 8	      7400	    0.552	1
GA11977-RA 	   2746317	   2747303	 3	       192	    3.229	1
GA12078-RA 	  11136016	  11137029	 8	       571	    0.198	1
GA12081-RA 	   1817025	   1817079	 2	        55	    1.000	1
GA12082-RA 	   7486528	   7486588	 4	        61	    0.000	1
GA12083-RA 	   7523486	   7523535	 4	        50	    0.000	1
GA12084-RA 	   7500854	   7501381	 4	       170	    0.000	1
GA12087-RB 	   7478568	   7481964	 4	       952	    0.000	1
GA12088-RA 	   7459276	   7459339	 4	        64	    0.000	1
GA12089-RA 	   2816880	   2816939	 3	        60	    5.000	1
GA12090-RB 	   2829700	   2833918	 3	      2259	    4.127	1
GA12091-RI 	   2837856	   2853234	 3	     14147	    3.893	1
GA12094-RB 	   2889796	   2889853	 3	        58	    5.172	1
GA12098-RA 	  14365272	  14365332	 9	        61	    0.000	1
GA12100-RA 	  17041633	  17043074	11	       256	    5.000	1
GA12107-RA 	  16975459	  16976094	11	       122	    1.598	1
GA12108-RA 	  16931198	  16931637	11	       126	    2.000	1
GA12109-RC 	  16883943	  16892814	11	      8571	    4.059	1
GA12111-RA 	  16859769	  16860689	11	       181	    1.110	1
GA12112-RA 	  16865374	  16868400	11	      2410	    0.329	1
GA12113-RA 	   4730385	   4730440	 3	        56	    2.696	1
GA12117-RA 	  14100866	  14100920	 9	        55	    0.000	1
GA12118-RD 	  13517996	  13519620	 8	       972	    0.000	1
GA12120-RA 	  14070450	  14071796	 9	       290	    0.000	1
GA12122-RA 	  14052348	  14052593	 9	       123	    1.000	1
GA12123-RA 	  14079793	  14082784	 9	      1514	    0.000	2
GA12126-RA 	  11068058	  11069556	 8	       435	    4.209	1
GA12129-RB 	  11019510	  11019641	 8	       132	    0.000	1
GA12134-RA 	  11044584	  11044668	 8	        85	    0.000	1
GA12135-RA 	  11036106	  11037633	 8	       348	    0.020	1
GA12137-RA 	  11029948	  11030934	 8	       181	    0.762	1
GA12140-RB 	  18742883	  18744789	14	      1203	    4.658	1
GA12141-RA 	  18731579	  18731644	14	        66	    4.000	1
GA12142-RA 	  18739818	  18739974	14	       157	    7.936	1
GA12143-RA 	  18746163	  18748767	14	      1400	    2.021	1
GA12202-RA 	  14357758	  14359438	 9	       289	    2.612	1
GA12204-RA 	  14353798	  14354478	 9	       209	    0.000	1
GA12205-RA 	   5707481	   5707562	 3	        82	    4.000	1
GA12207-RA 	   5794783	   5795614	 3	       205	    9.683	1
GA12211-RA 	   8251938	   8251996	 5	        59	    0.000	1
GA12217-RB 	  14445618	  14447785	 9	       140	    0.464	1
GA12218-RA 	  14398080	  14398130	 9	        51	    1.000	1
GA12222-RA 	  14369224	  14371127	 9	       182	    0.346	1
GA12223-RA 	  12145777	  12145827	 8	        51	    0.784	1
GA12224-RC 	   8163868	   8164533	 5	       121	    1.298	1
GA12274-RA 	  10480681	  10480738	 7	        58	    0.000	1
GA12276-RA 	  10516109	  10516165	 7	        57	    3.000	1
GA12277-RA 	   4482647	   4483706	 3	       911	    6.177	1
GA12281-RA 	  10518726	  10519261	 7	       371	    0.658	1
GA12283-RA 	  13475927	  13477024	 8	       300	    0.550	1
GA12284-RA 	   8686084	   8704739	 5	     17720	    0.162	1
GA12286-RA 	   8627592	   8628075	 5	       134	    0.806	2
GA12287-RA 	   8601925	   8602287	 5	       144	    0.493	1
GA12288-RB 	   8569740	   8569809	 5	        70	    0.000	1
GA12290-RA 	   8576112	   8576173	 5	        62	    0.000	1
GA12291-RB 	   8530582	   8532567	 5	      1028	    0.000	1
GA12292-RB 	   8490723	   8491784	 5	       273	    0.000	1
GA12320-RA 	  15399948	  15400002	10	        55	    0.582	1
GA12324-RB 	  15427295	  15427349	10	        55	    0.000	2
GA12325-RA 	  15269676	  15278446	10	      1434	    0.298	1
GA12328-RA 	  15430129	  15430183	10	        55	    0.000	2
GA12330-RA 	  15519217	  15519956	10	       260	    1.700	1
GA12331-RE 	  15552038	  15552130	10	        93	    1.000	1
GA12334-RA 	  14857589	  14863941	10	      5057	    0.062	1
GA12335-RA 	   4028920	   4029370	 3	       451	    4.257	1
GA12336-RA 	   4030212	   4030272	 3	        61	    5.000	1
GA12338-RA 	   4073449	   4073503	 3	        55	    4.000	1
GA12339-RA 	   4074866	   4075328	 3	       108	    4.370	1
GA12340-RA 	   4077059	   4077301	 3	       114	    4.000	1
GA12341-RA 	   4065150	   4069493	 3	      1064	    3.461	1
GA12342-RA 	   4076162	   4076621	 3	       111	    4.360	1
GA12346-RA 	   4219424	   4223908	 3	       304	    4.566	1
GA12347-RB 	  17462433	  17463724	12	       644	    4.000	1
GA12348-RA 	  17475732	  17476331	12	       110	    6.800	1
GA12353-RB 	   3275715	   3276720	 3	       224	    7.000	1
GA12356-RA 	   9125578	   9125634	 6	        57	    0.000	1
GA12357-RA 	   9135540	   9140700	 6	      5019	    1.445	1
GA12360-RA 	   9035904	   9035962	 6	        59	    0.000	1
GA12362-RB 	    295259	    297182	 1	      1603	    3.654	1
GA12363-RB 	   1740682	   1741881	 1	       439	    9.000	1
GA12366-RA 	   1778664	   1780329	 2	      1583	    0.765	1
GA12367-RA 	   7613720	   7614208	 4	       183	    0.000	1
GA12369-RA 	   7746020	   7747832	 4	       336	    3.006	1
GA12370-RA 	  18537582	  18538395	14	       197	    7.178	1
GA12371-RA 	  18544178	  18544238	14	        61	    7.000	1
GA12372-RA 	  18416129	  18416211	14	        83	    4.000	1
GA12373-RC 	  18301428	  18355563	14	     52911	    2.779	1
GA12374-RA 	  12254884	  12261869	 8	      5971	    1.142	1
GA12375-RA 	  18292394	  18292458	14	        65	    2.000	1
GA12378-RA 	  18251370	  18251539	14	       124	    0.000	1
GA12379-RH 	  17263618	  17268877	12	      5042	    0.071	1
GA12380-RA 	  17219361	  17219417	12	        57	    2.000	1
GA12384-RB 	  18293965	  18294393	14	       111	    3.486	1
GA12386-RB 	  18254330	  18254425	14	        96	    3.000	1
GA12387-RB 	  17191902	  17195924	12	      2488	    0.104	1
GA12393-RA 	  12269181	  12269564	 8	       116	    1.000	1
GA12412-RA 	   6171100	   6172241	 3	       244	    3.750	1
GA12421-RB 	  12272982	  12274914	 8	      1654	    0.839	1
GA12475-RA 	   6175947	   6178896	 3	       373	    2.121	1
GA12501-RA 	   9654129	   9664502	 7	      9114	    0.313	1
GA12502-RA 	   9622841	   9624186	 7	       302	    0.099	1
GA12503-RA 	  13614546	  13614602	 8	        57	    0.000	1
GA12504-RA 	   9625763	   9626191	 7	       192	    0.000	1
GA12545-RA 	   9602558	   9602933	 7	       128	    1.000	1
GA12585-RA 	  17736054	  17736726	14	       208	    1.000	1
GA12586-RA 	  10298730	  10299345	 7	       187	    0.000	1
GA12589-RA 	  12800319	  12800371	 8	        53	    0.000	1
GA12590-RA 	  12832636	  12832707	 8	        72	    0.000	1
GA12603-RB 	   6521911	   6525026	 3	       708	    0.927	1
GA12642-RB 	   4415116	   4415394	 3	       122	    2.492	1
GA12653-RC 	   9271333	   9320895	 7	     48332	    0.059	1
GA12654-RA 	   9364999	   9365702	 7	       178	    2.337	1
GA12807-RB 	  10921648	  10921980	 8	       126	    0.087	1
GA12881-RF 	  10969671	  10973981	 8	      2876	    0.103	1
GA12961-RA 	  10991517	  10993155	 8	       337	    2.374	1
GA13008-RC 	  11749394	  11750407	 8	       997	    0.118	1
GA13016-RA 	   5356055	   5356330	 3	       115	    2.000	1
GA13018-RA 	   5363566	   5363690	 3	       125	    2.000	1
GA13020-RB 	  10631431	  10635136	 8	      2835	    0.872	1
GA13025-RA 	  16563363	  16563431	11	        69	    1.000	1
GA13027-RA 	   6244575	   6244629	 3	        55	    0.364	1
GA13030-RA 	   6404807	   6404865	 3	        59	    0.000	1
GA13036-RA 	  11462586	  11462876	 8	       138	    0.000	1
GA13099-RA 	  17955608	  17955674	14	        67	    2.000	1
GA13100-RA 	  19013204	  19013258	14	        55	    9.655	1
GA13101-RA 	  11655441	  11655903	 8	       169	    0.000	1
GA13102-RA 	  19030078	  19034368	14	      3589	    8.071	1
GA13220-RB 	    440220	    448990	 1	      5098	    4.668	1
GA13221-RA 	  13661233	  13661285	 8	        53	    0.000	1
GA13223-RA 	   1835803	   1835854	 2	        52	    7.000	1
GA13224-RA 	    454807	    455579	 1	       711	    8.082	1
GA13228-RA 	   2130451	   2131284	 2	       149	    7.000	1
GA13229-RB 	   5528253	   5530008	 3	       743	    4.210	1
GA13230-RA 	   5486660	   5487627	 3	       687	    2.000	1
GA13231-RA 	  13359861	  13369751	 8	      9011	    0.245	1
GA13232-RA 	  13369074	  13369441	 8	       131	    0.939	1
GA13468-RA 	  11536939	  11536991	 8	        53	    0.000	1
GA13469-RC 	   7991538	   7995796	 4	      2154	    0.009	1
GA13472-RA 	   3472302	   3473616	 3	       209	    2.751	1
GA13473-RA 	   3410422	   3411678	 3	       342	    6.836	1
GA13474-RB 	   3371981	   3372625	 3	       172	    6.000	1
GA13475-RC 	   2505887	   2507912	 3	      1267	    3.103	1
GA13476-RB 	   2516768	   2519090	 3	      1792	    7.495	1
GA13477-RA 	   2522200	   2522939	 3	       509	   10.257	1
GA13481-RA 	   3469060	   3471354	 3	       268	    3.000	1
GA13483-RC 	   3407325	   3409478	 3	       903	    7.168	1
GA13486-RA 	   3363290	   3367305	 3	      2742	    7.658	1
GA13487-RB 	   2495104	   2500276	 2	      3944	    6.709	1
GA13488-RB 	   2509264	   2511964	 3	      1087	    4.004	1
GA13490-RA 	   2523876	   2532156	 3	       766	   12.640	1
GA13491-RA 	   2534793	   2537362	 3	       355	   12.000	1
GA13492-RA 	   5823093	   5823679	 3	       176	    3.000	1
GA13493-RA 	   5825444	   5826155	 3	       304	    2.484	1
GA13494-RB 	   5938919	   5941975	 3	       287	    2.223	1
GA13495-RE 	   5959300	   5973234	 3	      9814	    3.167	1
GA13496-RA 	   5827834	   5828161	 3	       123	    0.480	1
GA13498-RA 	   6023958	   6024020	 3	        63	    2.000	1
GA13499-RA 	  19745674	  19745915	14	       116	    5.000	1
GA13500-RA 	  19762204	  19762761	14	       439	    2.000	1
GA13502-RB 	   5987998	   5991942	 3	      2557	    2.937	1
GA13505-RC 	  19739083	  19742252	14	      1370	    5.000	1
GA13506-RA 	  19753283	  19755625	14	       745	    5.000	1
GA13509-RA 	  12514676	  12516486	 8	      1313	    0.152	1
GA13510-RA 	  12527671	  12527721	 8	        51	    0.000	1
GA13513-RB 	  12678257	  12679689	 8	      1096	    0.336	1
GA13516-RA 	  12735131	  12736450	 8	       299	    3.274	1
GA13517-RE 	  10995826	  11003772	 8	      5889	    0.382	1
GA13539-RA 	  17140393	  17145006	11	      1368	    0.050	1
GA13588-RA 	  18196684	  18196988	14	       116	    2.000	1
GA13590-RB 	    994470	    998275	 1	      1619	    2.944	1
GA13591-RA 	    971742	    971949	 1	       120	    9.000	1
GA13759-RA 	   2550485	   2550545	 3	        61	   10.000	1
GA13787-RA 	   2563114	   2564698	 3	       440	    7.668	1
GA13844-RD 	   7342935	   7348354	 4	      2060	    0.484	1
GA13847-RC 	  16597124	  16601644	11	      3726	    1.806	1
GA13848-RA 	   6801705	   6802032	 3	       150	    2.640	1
GA13849-RB 	  11187308	  11189765	 8	      1756	    0.171	1
GA13850-RA 	  19085685	  19085749	14	        65	   10.754	1
GA13851-RA 	  19089101	  19089159	14	        59	    6.000	1
GA13869-RA 	   8289983	   8290914	 5	       758	    0.609	1
