Gene_Name	Beg	End	Region	Nuc	Mean_Cov	Outlier_Status
GA10702-RA 	   7841760	   7842038	 7	       208	    1.000	1
GA10710-RB 	  10520256	  10520310	 8	        55	    0.000	1
GA10723-RA 	  11007207	  11012524	 8	      4822	    0.045	1
GA10726-RA 	  17733339	  17735113	14	       182	    0.000	1
GA10731-RA 	  17713723	  17713987	 6	       139	    0.000	1
GA10733-RB 	  19351080	  19352833	14	       212	    1.000	1
GA10737-RA 	    199373	    209601	 1	      8863	    3.851	1
GA10744-RB 	  19382146	  19389088	14	      4129	    4.000	1
GA10745-RB 	   4994242	   4994641	 3	       144	    2.000	1
GA10748-RC 	   1354088	   1381713	 1	     26572	    1.512	1
GA10758-RA 	  17737186	  17738219	14	       391	    0.000	1
GA10760-RA 	   1445494	   1459837	 1	     10583	    1.240	1
GA10763-RB 	   1549710	   1552655	 1	       907	    2.136	1
GA10765-RA 	  15470508	  15470569	 5	        62	    2.000	1
GA10770-RA 	   1618816	   1627545	 1	      8230	    1.049	1
GA10772-RA 	   1631986	   1632039	 1	        54	    2.000	1
GA10773-RA 	   1634283	   1634349	 1	        67	    1.000	1
GA10774-RA 	   6702474	   6703641	 3	       244	    3.934	1
GA10776-RC 	  10233675	  10233855	 8	       181	    0.000	1
GA10782-RA 	  15466447	  15467822	 5	       241	    1.498	1
GA10784-RB 	  15452616	  15464826	 5	     10384	    1.422	1
GA10787-RA 	  10230768	  10231980	 8	       263	    0.000	1
GA10789-RA 	   6690568	   6692168	 3	       237	    1.232	1
GA10804-RB 	  15455614	  15455841	 5	       139	    2.000	1
GA10814-RC 	  19289964	  19290144	14	       181	    1.000	1
GA10816-RA 	    246023	    246094	 1	        72	    1.000	1
GA10817-RB 	  15482922	  15483875	 5	       714	    1.056	1
GA10822-RA 	   1718462	   1719501	 1	       849	    2.000	1
GA10824-RA 	   1729453	   1729517	 1	        65	    1.000	1
GA10828-RA 	   5522308	   5522506	 3	       199	    4.000	1
GA10830-RB 	   5516281	   5518033	 3	      1005	    2.530	1
GA10831-RA 	   5515048	   5515105	 3	        58	    2.000	1
GA10832-RA 	   5494798	   5505393	 3	      3217	    3.370	1
GA10835-RC 	   7691141	   7692579	 7	       949	    0.767	1
GA10839-RA 	  15556194	  15556259	 5	        66	    2.606	1
GA10840-RD 	  17387291	  17397703	10	      7446	    0.041	1
GA10842-RA 	  17730140	  17732360	14	       785	    0.000	1
GA10844-RA 	  14665319	  14665374	 4	        56	    0.000	1
GA10845-RA 	  17999475	  17999710	14	       127	    2.000	1
GA10849-RA 	  10589769	  10589829	 8	        61	    0.000	1
GA10852-RA 	   6572855	   6572918	 3	        64	    0.000	1
GA10856-RA 	   6564567	   6568911	 3	       511	    0.988	1
GA10860-RA 	   6482642	   6483348	 3	       216	    1.806	1
GA10870-RA 	   2792336	   2792401	 3	        66	    3.621	1
GA10893-RB 	  14532552	  14539546	 4	       891	    0.000	1
GA10895-RB 	   7268234	   7268710	 7	       241	    0.000	1
GA10897-RA 	   7252664	   7253024	 7	       361	    0.224	1
GA10899-RC 	   7220230	   7224195	 7	      2700	    1.077	1
GA10901-RA 	  17463659	  17463716	10	        58	    0.000	1
GA10902-RA 	   1709194	   1710730	 1	       961	    2.000	1
GA10909-RA 	  15295198	  15297526	 5	       541	    2.518	1
GA10982-RA 	  18586364	  18589886	14	      3279	    3.000	1
GA10988-RA 	  13376323	  13378757	12	       305	    0.475	1
GA10990-RC 	  13373567	  13375481	12	       172	    0.209	1
GA10993-RA 	   4859219	   4859278	 3	        60	    4.783	1
GA11023-RA 	  16765404	  16766781	10	       308	    0.172	1
GA11026-RA 	   2044035	   2044090	 2	        56	    3.000	1
GA11141-RA 	   9547179	   9549388	 8	       689	    1.097	1
GA11181-RA 	  12361543	  12362342	11	       387	    0.008	1
GA11183-RC 	  12403779	  12406234	11	       926	    0.000	1
GA11192-RB 	  12371041	  12371405	11	       128	    0.000	1
GA11193-RB 	   7524605	   7526492	 7	       316	    1.987	1
GA11198-RA 	   7569562	   7569746	 7	       136	    0.000	1
GA11199-RA 	   7670889	   7672138	 7	       110	    1.800	1
GA11204-RA 	  10583901	  10583968	 8	        68	    0.000	1
GA11205-RD 	  15744499	  15747533	 5	       945	    2.000	1
GA11210-RA 	  16585708	  16587314	 9	       338	    0.095	1
GA11211-RB 	   5400483	   5402687	 3	      1109	    2.944	1
GA11212-RA 	   5387160	   5387225	 3	        66	    4.000	1
GA11246-RA 	   9960163	   9961800	 8	       882	    0.000	1
GA11258-RE 	  12230795	  12234036	11	       884	    0.019	1
GA11261-RA 	  12223231	  12225666	11	       295	    0.959	1
GA11265-RB 	  12166986	  12179193	11	      2898	    0.592	2
GA11272-RC 	   7838673	   7840225	 7	       309	    1.848	1
GA11291-RH 	   7798931	   7806555	 7	      2711	    0.230	1
GA11297-RB 	  14262418	  14267009	 4	      1973	    0.049	1
GA11400-RA 	   6555837	   6556086	 3	       146	    2.205	1
GA11404-RA 	  18079627	  18087480	14	      3943	    2.883	1
GA11422-RA 	   6137855	   6137927	 3	        73	    0.000	1
GA11423-RA 	   6139062	   6139586	 3	       163	    4.485	1
GA11425-RB 	   8760056	   8762420	 8	       924	    0.801	1
GA11426-RA 	   8756256	   8757467	 8	       568	    2.551	1
GA11428-RA 	   8754243	   8755319	 8	       104	    0.990	1
GA11432-RA 	   8816160	   8817822	 8	       414	    3.408	1
GA11434-RA 	   1198895	   1202495	 1	      3085	    4.380	1
GA11435-RA 	   1210058	   1211333	 1	       751	    1.000	1
GA11444-RA 	  11240716	  11240796	 8	        81	    0.000	1
GA11448-RA 	   1469399	   1470572	 1	       460	    2.000	1
GA11452-RA 	   1327564	   1328783	 1	       191	    3.351	1
GA11466-RA 	   4041084	   4041294	 3	       211	    5.000	1
GA11480-RD 	  13824693	  13826357	 4	      1333	    1.000	1
GA11509-RA 	   6671793	   6672334	 3	       128	    2.219	1
GA11510-RA 	  13369949	  13372559	12	       479	    0.163	1
GA11517-RA 	   9412544	   9415763	 8	       319	    1.981	1
GA11538-RE 	  16166922	  16178518	 9	      8014	    0.006	1
GA11556-RA 	  12063664	  12063724	11	        61	    2.000	1
GA11557-RA 	  12056671	  12060151	11	       854	    0.132	1
GA11563-RA 	  12155985	  12156463	11	       209	    0.278	1
GA11567-RA 	  12065494	  12065996	11	       116	    0.000	1
GA11569-RG 	  12050053	  12055730	11	      4280	    0.156	1
GA11571-RA 	  14803101	  14803164	 4	        64	    2.641	1
GA11576-RA 	  11380021	  11380529	 8	       185	    0.232	1
GA11584-RA 	   2749660	   2749723	 3	        64	    0.000	1
GA11585-RA 	    391620	    399264	 1	      7475	    7.000	1
GA11586-RA 	  16538182	  16547789	 9	      9608	    0.036	1
GA11587-RC 	  13431228	  13434965	12	      2593	    0.116	1
GA11588-RA 	   1822699	   1822988	 2	       127	    2.000	1
GA11590-RA 	  15883368	  15884457	 9	       180	    1.000	1
GA11592-RA 	  11572111	  11573798	 8	       405	    0.000	1
GA11596-RB 	  16481792	  16482031	 9	       151	    1.126	1
GA11601-RA 	  16527808	  16529196	 9	       493	    1.584	1
GA11603-RA 	   8910558	   8911625	 8	       523	    1.811	1
GA11604-RA 	  18737120	  18737183	14	        64	    4.000	1
GA11614-RA 	  13993696	  13994328	 4	       182	    0.209	1
GA11625-RA 	  11187550	  11192735	 8	      4223	    0.070	1
GA11638-RA 	   8959720	   8959786	 8	        67	    0.000	1
GA11639-RC 	  13080851	  13082693	11	      1843	    0.159	1
GA11666-RB 	  10625287	  10626501	 8	       313	    0.000	1
GA11779-RA 	  10188663	  10189547	 8	       119	    2.000	1
GA11784-RA 	  18656448	  18656501	14	        54	    3.000	1
GA11789-RA 	    289517	    289732	 1	       129	    3.000	1
GA11791-RA 	   9668682	   9669215	 8	       176	    1.000	1
GA11794-RB 	   5921279	   5922765	 3	       143	    2.000	1
GA11795-RA 	   7530368	   7531894	 7	       305	    0.869	1
GA11798-RA 	   1828176	   1828244	 2	        69	    2.000	1
GA11800-RA 	   6620664	   6621071	 3	       282	    1.259	1
GA11802-RA 	   5572797	   5575668	 3	      1183	    5.227	1
GA11808-RA 	   7593108	   7603332	 7	      7025	    0.365	1
GA11834-RB 	  11311155	  11311457	 8	       137	    0.000	1
GA11836-RA 	   2574017	   2574421	 3	       192	    4.000	1
GA11837-RA 	   6562032	   6562106	 3	        75	    2.000	1
GA11838-RA 	   1247271	   1247337	 1	        67	    0.000	1
GA11839-RA 	   1230857	   1231636	 1	       255	    5.467	1
GA11840-RA 	   1285105	   1304048	 1	     17926	    2.972	1
GA11842-RA 	   1243146	   1243645	 1	       173	    1.000	1
GA11844-RA 	   1222542	   1223934	 1	       865	    2.000	1
GA11845-RA 	   1220889	   1221716	 1	       303	    2.416	1
GA11846-RA 	   1214796	   1216616	 1	      1299	    2.000	1
GA11847-RA 	   1211854	   1213122	 1	       753	    2.746	1
GA11849-RA 	   1203490	   1204408	 1	       361	    2.000	1
GA11850-RA 	   1195590	   1197470	 1	      1347	    3.204	1
GA11851-RA 	   1177088	   1178520	 1	       881	    3.000	1
GA11852-RA 	   1173299	   1174540	 1	      1050	    1.000	1
GA11854-RB 	   8675437	   8675921	 8	       113	    0.000	1
GA11855-RA 	   1943579	   1946821	 2	       500	    1.000	1
GA11858-RA 	   2757446	   2757524	 3	        79	    2.013	1
GA11860-RA 	   5312628	   5313430	 3	       133	    2.000	1
GA11861-RA 	   5296091	   5298269	 3	       342	    1.272	1
GA11862-RA 	   5310641	   5310714	 3	        74	    1.000	1
GA11866-RA 	   5143436	   5153725	 3	       652	    4.067	1
GA11868-RB 	   5269186	   5271763	 3	       507	    5.250	1
GA11869-RB 	   5139017	   5141702	 3	      2686	    5.782	1
GA11870-RB 	   5123960	   5124015	 3	        56	    3.000	1
GA11884-RB 	  12367293	  12370357	11	       980	    3.070	1
GA11885-RB 	  12372473	  12372538	11	        66	    3.409	1
GA11889-RA 	  14002637	  14002767	 4	       131	    0.000	1
GA11890-RB 	  14024215	  14026443	 4	      2229	    3.292	1
GA11894-RB 	  13999721	  14085169	 4	     80729	    0.252	1
GA11895-RA 	  14096947	  14097616	 4	       399	    0.639	1
GA11901-RA 	  14146497	  14147203	 4	       237	    0.114	1
GA11902-RB 	  13833189	  13836303	 4	      1994	    0.000	1
GA11904-RA 	  13830394	  13831031	 4	       192	    1.719	1
GA11905-RA 	  13822977	  13823676	 4	       264	    0.000	1
GA11906-RB 	  13726566	  13727084	 4	       121	    0.058	2
GA11907-RA 	   6154960	   6155247	 3	       120	    4.825	1
GA11909-RA 	   6173379	   6174396	 3	       525	    2.341	1
GA11913-RA 	  16455695	  16456194	 9	       127	    0.000	1
GA11916-RB 	  16478153	  16478574	 9	       116	    1.517	1
GA11917-RA 	  12014488	  12015383	11	       280	    0.000	1
GA11921-RA 	  12078398	  12078456	11	        59	    0.000	1
GA11925-RA 	  14804530	  14806187	 4	       331	    1.867	1
GA11926-RB 	  18942212	  18943656	14	       327	    3.040	1
GA11927-RA 	  18937301	  18937386	14	        86	    3.000	1
GA11943-RI 	   9953324	   9956733	 8	      3235	    0.108	1
GA11944-RB 	   9878738	   9889337	 8	      7400	    0.265	1
GA11977-RA 	   2746317	   2747303	 3	       192	    3.698	1
GA12078-RA 	   8973204	   8974217	 8	       571	    1.292	1
GA12081-RA 	   1817025	   1817079	 2	        55	    3.000	1
GA12082-RA 	  14334902	  14334962	 4	        61	    0.000	1
GA12083-RA 	  14371860	  14371909	 4	        50	    0.000	1
GA12084-RA 	  14349228	  14349755	 4	       170	    0.000	1
GA12087-RB 	  14326942	  14330338	 4	       952	    0.000	1
GA12088-RA 	  14307650	  14307713	 4	        64	    0.000	1
GA12089-RA 	   2816880	   2816939	 3	        60	    3.000	1
GA12090-RB 	   2829700	   2833918	 3	      2259	    4.879	1
GA12091-RI 	   2837856	   2853234	 3	     14147	    4.899	1
GA12094-RB 	   2889796	   2889853	 3	        58	    2.000	1
GA12098-RA 	  16219634	  16219694	 9	        61	    0.000	1
GA12100-RA 	  13162795	  13164236	11	       256	    0.488	1
GA12107-RA 	  13096621	  13097256	11	       122	    1.000	1
GA12108-RA 	  13052360	  13052799	11	       126	    1.190	1
GA12109-RC 	  13005105	  13013976	11	      8571	    0.065	1
GA12111-RA 	  12980931	  12981851	11	       181	    0.392	1
GA12112-RA 	  12986536	  12989562	11	      2410	    0.000	1
GA12113-RA 	   4730385	   4730440	 3	        56	    7.000	1
GA12117-RA 	  16484046	  16484100	 9	        55	    0.000	1
GA12118-RD 	  11355184	  11356808	 8	       972	    0.453	1
GA12120-RA 	  16513170	  16514516	 9	       290	    0.000	1
GA12122-RA 	  16532373	  16532618	 9	       123	    0.000	1
GA12123-RA 	  16502182	  16505173	 9	      1514	    0.000	1
GA12126-RA 	   8905246	   8906744	 8	       435	    2.007	1
GA12129-RB 	   8856698	   8856829	 8	       132	    2.189	1
GA12134-RA 	   8881772	   8881856	 8	        85	    2.000	1
GA12135-RA 	   8873294	   8874821	 8	       348	    1.147	1
GA12137-RA 	   8867136	   8868122	 8	       181	    1.000	1
GA12140-RB 	  18742883	  18744789	14	      1203	    2.023	1
GA12141-RA 	  18731579	  18731644	14	        66	    2.000	1
GA12142-RA 	  18739818	  18739974	14	       157	    2.000	1
GA12143-RA 	  18746163	  18748767	14	      1400	    2.071	1
GA12202-RA 	  16225528	  16227208	 9	       289	    0.000	1
GA12204-RA 	  16230488	  16231168	 9	       209	    3.493	1
GA12205-RA 	   5707481	   5707562	 3	        82	    4.000	1
GA12207-RA 	   5794783	   5795614	 3	       205	    2.961	1
GA12211-RA 	  15100312	  15100370	 5	        59	    3.000	1
GA12217-RB 	  16137181	  16139348	 9	       140	    0.000	1
GA12218-RA 	  16186836	  16186886	 9	        51	    1.000	1
GA12222-RA 	  16213839	  16215742	 9	       182	    0.000	1
GA12223-RA 	   9982965	   9983015	 8	        51	    1.000	1
GA12224-RC 	  15012242	  15012907	 5	       121	    2.760	1
GA12274-RA 	   8317869	   8317926	 7	        58	    0.000	1
GA12276-RA 	   8353297	   8353353	 7	        57	    1.000	1
GA12277-RA 	   4482647	   4483706	 3	       911	    3.610	1
GA12281-RA 	   8355914	   8356449	 7	       371	    0.000	1
GA12283-RA 	  11313115	  11314212	 8	       300	    0.593	1
GA12284-RA 	  15534458	  15553113	 5	     17720	    1.704	1
GA12286-RA 	  15475966	  15476449	 5	       134	    2.000	1
GA12287-RA 	  15450299	  15450661	 5	       144	    2.000	1
GA12288-RB 	  15418114	  15418183	 5	        70	    3.000	1
GA12290-RA 	  15424486	  15424547	 5	        62	    5.000	1
GA12291-RB 	  15378956	  15380941	 5	      1028	    2.903	1
GA12292-RB 	  15339097	  15340158	 5	       273	    3.084	1
GA12320-RA 	  16900990	  16901044	10	        55	    0.000	1
GA12324-RB 	  16873643	  16873697	10	        55	    0.000	2
GA12325-RA 	  17022546	  17031316	10	      1434	    0.000	1
GA12328-RA 	  16870809	  16870863	10	        55	    0.000	2
GA12330-RA 	  16781036	  16781775	10	       260	    2.335	1
GA12331-RE 	  16748862	  16748954	10	        93	    1.000	1
GA12334-RA 	  17437051	  17443403	10	      5057	    0.189	1
GA12335-RA 	   4028920	   4029370	 3	       451	    6.494	1
GA12336-RA 	   4030212	   4030272	 3	        61	    6.000	1
GA12338-RA 	   4073449	   4073503	 3	        55	    7.000	1
GA12339-RA 	   4074866	   4075328	 3	       108	    6.519	1
GA12340-RA 	   4077059	   4077301	 3	       114	    6.000	1
GA12341-RA 	   4065150	   4069493	 3	      1064	    5.117	1
GA12342-RA 	   4076162	   4076621	 3	       111	    6.000	1
GA12346-RA 	   4219424	   4223908	 3	       304	    3.171	1
GA12347-RB 	  13583595	  13584886	12	       644	    0.000	1
GA12348-RA 	  13596894	  13597493	12	       110	    0.000	1
GA12353-RB 	   3275715	   3276720	 3	       224	    4.000	1
GA12356-RA 	  17689978	  17690034	 6	        57	    1.000	1
GA12357-RA 	  17699940	  17705100	 6	      5019	    1.979	1
GA12360-RA 	  17600304	  17600362	 6	        59	    0.000	1
GA12362-RB 	    295259	    297182	 1	      1603	    3.000	1
GA12363-RB 	   1740682	   1741881	 1	       439	    3.342	1
GA12366-RA 	   1778664	   1780329	 2	      1583	    2.986	1
GA12367-RA 	  14462094	  14462582	 4	       183	    1.426	1
GA12369-RA 	  14594394	  14596206	 4	       336	    2.533	1
GA12370-RA 	  18537582	  18538395	14	       197	    2.000	1
GA12371-RA 	  18544178	  18544238	14	        61	    2.000	1
GA12372-RA 	  18416129	  18416211	14	        83	    7.000	1
GA12373-RC 	  18301428	  18355563	14	     52911	    3.677	1
GA12374-RA 	  10092072	  10099057	 8	      5971	    0.747	1
GA12375-RA 	  18292394	  18292458	14	        65	    4.000	1
GA12378-RA 	  18251370	  18251539	14	       124	    0.056	1
GA12379-RH 	  13384780	  13390039	12	      5042	    0.095	1
GA12380-RA 	  13340523	  13340579	12	        57	    1.439	1
GA12384-RB 	  18293965	  18294393	14	       111	    4.000	1
GA12386-RB 	  18254330	  18254425	14	        96	    0.000	1
GA12387-RB 	  13313064	  13317086	12	      2488	    0.000	1
GA12393-RA 	  10106369	  10106752	 8	       116	    1.000	1
GA12412-RA 	   6171100	   6172241	 3	       244	    1.750	1
GA12421-RB 	  10110170	  10112102	 8	      1654	    0.339	1
GA12475-RA 	   6175947	   6178896	 3	       373	    1.182	1
GA12501-RA 	   7491317	   7501690	 7	      9114	    0.869	1
GA12502-RA 	   7460029	   7461374	 7	       302	    0.649	1
GA12503-RA 	  11451734	  11451790	 8	        57	    0.000	1
GA12504-RA 	   7462951	   7463379	 7	       192	    0.000	1
GA12545-RA 	   7439746	   7440121	 7	       128	    0.820	1
GA12585-RA 	  17736054	  17736726	14	       208	    0.000	1
GA12586-RA 	   8135918	   8136533	 7	       187	    0.000	1
GA12589-RA 	  10637507	  10637559	 8	        53	    0.000	1
GA12590-RA 	  10669824	  10669895	 8	        72	    0.208	1
GA12603-RB 	   6521911	   6525026	 3	       708	    1.408	1
GA12642-RB 	   4415116	   4415394	 3	       122	    1.984	1
GA12653-RC 	   7108521	   7158083	 7	     48332	    0.427	1
GA12654-RA 	   7202187	   7202890	 7	       178	    0.320	1
GA12807-RB 	   8758836	   8759168	 8	       126	    0.532	1
GA12881-RF 	   8806859	   8811169	 8	      2876	    0.183	1
GA12961-RA 	   8828705	   8830343	 8	       337	    1.166	1
GA13008-RC 	   9586582	   9587595	 8	       997	    0.271	1
GA13016-RA 	   5356055	   5356330	 3	       115	    4.687	1
GA13018-RA 	   5363566	   5363690	 3	       125	    2.000	1
GA13020-RB 	   8468619	   8472324	 8	      2835	    0.773	1
GA13025-RA 	  12684525	  12684593	11	        69	    0.000	1
GA13027-RA 	   6244575	   6244629	 3	        55	    0.000	1
GA13030-RA 	   6404807	   6404865	 3	        59	    1.000	1
GA13036-RA 	   9299774	   9300064	 8	       138	    0.000	1
GA13099-RA 	  17955608	  17955674	14	        67	    4.000	1
GA13100-RA 	  19013204	  19013258	14	        55	    2.000	1
GA13101-RA 	   9492629	   9493091	 8	       169	    2.053	1
GA13102-RA 	  19030078	  19034368	14	      3589	    4.512	1
GA13220-RB 	    440220	    448990	 1	      5098	    2.987	1
GA13221-RA 	  11498421	  11498473	 8	        53	    1.434	1
GA13223-RA 	   1835803	   1835854	 2	        52	    4.000	1
GA13224-RA 	    454807	    455579	 1	       711	    4.000	1
GA13228-RA 	   2130451	   2131284	 2	       149	    0.953	1
GA13229-RB 	   5528253	   5530008	 3	       743	    4.499	1
GA13230-RA 	   5486660	   5487627	 3	       687	    1.189	1
GA13231-RA 	  11197049	  11206939	 8	      9011	    0.125	1
GA13232-RA 	  11206262	  11206629	 8	       131	    0.000	1
GA13468-RA 	   9374127	   9374179	 8	        53	    2.000	1
GA13469-RC 	  14839912	  14844170	 4	      2154	    2.428	1
GA13472-RA 	   3472302	   3473616	 3	       209	    3.311	1
GA13473-RA 	   3410422	   3411678	 3	       342	    3.117	1
GA13474-RB 	   3371981	   3372625	 3	       172	    8.680	1
GA13475-RC 	   2505887	   2507912	 3	      1267	    1.000	1
GA13476-RB 	   2516768	   2519090	 3	      1792	    1.542	1
GA13477-RA 	   2522200	   2522939	 3	       509	    1.000	1
GA13481-RA 	   3469060	   3471354	 3	       268	    2.000	1
GA13483-RC 	   3407325	   3409478	 3	       903	    2.000	1
GA13486-RA 	   3363290	   3367305	 3	      2742	    5.654	1
GA13487-RB 	   2495104	   2500276	 2	      3944	    2.502	1
GA13488-RB 	   2509264	   2511964	 3	      1087	    1.311	1
GA13490-RA 	   2523876	   2532156	 3	       766	    2.355	1
GA13491-RA 	   2534793	   2537362	 3	       355	    3.251	1
GA13492-RA 	   5823093	   5823679	 3	       176	    3.000	1
GA13493-RA 	   5825444	   5826155	 3	       304	    2.766	1
GA13494-RB 	   5938919	   5941975	 3	       287	    0.927	1
GA13495-RE 	   5959300	   5973234	 3	      9814	    0.879	1
GA13496-RA 	   5827834	   5828161	 3	       123	    1.033	1
GA13498-RA 	   6023958	   6024020	 3	        63	    2.000	1
GA13499-RA 	  19745674	  19745915	14	       116	    4.000	1
GA13500-RA 	  19762204	  19762761	14	       439	    4.000	1
GA13502-RB 	   5987998	   5991942	 3	      2557	    0.504	1
GA13505-RC 	  19739083	  19742252	14	      1370	    4.632	1
GA13506-RA 	  19753283	  19755625	14	       745	    3.264	1
GA13509-RA 	  10351864	  10353674	 8	      1313	    0.113	1
GA13510-RA 	  10364859	  10364909	 8	        51	    0.000	1
GA13513-RB 	  10515445	  10516877	 8	      1096	    0.038	1
GA13516-RA 	  10572319	  10573638	 8	       299	    0.000	1
GA13517-RE 	   8833014	   8840960	 8	      5889	    0.990	1
GA13539-RA 	  13261555	  13266168	11	      1368	    0.980	1
GA13588-RA 	  18196684	  18196988	14	       116	    1.000	1
GA13590-RB 	    994470	    998275	 1	      1619	    0.728	1
GA13591-RA 	    971742	    971949	 1	       120	    3.000	1
GA13759-RA 	   2550485	   2550545	 3	        61	    2.000	1
GA13787-RA 	   2563114	   2564698	 3	       440	    2.195	1
GA13844-RD 	  14191309	  14196728	 4	      2060	    0.010	1
GA13847-RC 	  12718286	  12722806	11	      3726	    0.007	1
GA13848-RA 	   6801705	   6802032	 3	       150	    0.000	1
GA13849-RB 	   9024496	   9026953	 8	      1756	    0.187	1
GA13850-RA 	  19085685	  19085749	14	        65	    2.000	1
GA13851-RA 	  19089101	  19089159	14	        59	    2.492	1
GA13869-RA 	  15138357	  15139288	 5	       758	    2.755	1
