Gene_Name	Beg	End	Region	Nuc	Mean_Cov	Outlier_Status
GA10726-RA 	  17732688	  17735164	14	      2295	    1.311	1
GA10731-RA 	  17713651	  17716393	 6	      2604	    0.267	1
GA10733-RB 	  19351023	  19353577	14	      2343	    4.243	1
GA10737-RA 	    199040	    209894	 1	      1992	    1.039	1
GA10744-RB 	  19382037	  19389507	14	      3342	    5.000	1
GA10745-RB 	   4994125	   4994874	 3	       606	    0.000	1
GA10748-RC 	   1353834	   1383654	 1	      3249	    2.922	1
GA10750-RB 	   1404852	   1405334	 1	       483	    4.000	1
GA10758-RA 	  17737029	  17738550	14	      1131	    0.293	1
GA10760-RA 	   1445280	   1460038	 1	      4176	    1.232	1
GA10763-RB 	   1549657	   1552783	 1	      2220	    2.000	1
GA10765-RA 	  10660845	  10661416	 5	       510	    0.184	1
GA10770-RA 	   1618456	   1627963	 1	      1278	    2.000	1
GA10772-RA 	   1631796	   1633835	 1	      1986	    2.000	1
GA10773-RA 	   1633981	   1634608	 1	       561	    2.000	1
GA10774-RA 	   6702307	   6703699	 3	      1149	    1.258	1
GA10776-RC 	  13379050	  13380571	 8	      1341	    0.230	1
GA10782-RA 	  10657134	  10658676	 5	      1302	    0.000	1
GA10784-RB 	  10642765	  10655596	 5	      2448	    0.168	1
GA10787-RA 	  13380794	  13382241	 8	      1185	    1.264	1
GA10789-RA 	   6690349	   6692697	 3	      2112	    2.470	1
GA10804-RB 	  10646213	  10646852	 5	       501	    0.000	1
GA10810-RA 	  12410583	  12411029	 8	       447	    0.000	1
GA10814-RC 	  19289859	  19291209	14	      1170	    2.000	1
GA10816-RA 	    245761	    246675	 1	       843	    0.000	1
GA10817-RB 	  10673510	  10675798	 5	      1575	    0.000	1
GA10822-RA 	   1718276	   1719775	 1	       651	    1.000	1
GA10823-RA 	   1724930	   1725961	 1	      1032	    1.000	1
GA10824-RA 	   1729195	   1730804	 1	      1545	    2.458	1
GA10828-RA 	   5521378	   5522548	 3	       972	    1.076	1
GA10829-RA 	   8147372	   8148235	 7	       864	    0.000	1
GA10830-RB 	   5515987	   5518245	 3	      1254	    1.839	1
GA10831-RA 	   5514588	   5515518	 3	       873	    1.527	1
GA10832-RA 	   5494663	   5505535	 3	      7656	    2.421	1
GA10835-RC 	   7690744	   7692760	 7	      1068	    0.408	1
GA10839-RA 	  10746590	  10748386	 5	      1731	    1.194	1
GA10840-RD 	  17386811	  17397817	10	      3561	    1.428	1
GA10842-RA 	  17730089	  17732580	14	      1707	    1.897	1
GA10844-RA 	   9854701	   9857033	 4	      2277	    0.078	1
GA10845-RA 	  17999200	  17999845	14	       519	    0.399	1
GA10849-RA 	  13022938	  13023486	 8	       488	    0.000	1
GA10852-RA 	   6572145	   6574206	 3	      1998	    2.000	1
GA10856-RA 	   6564461	   6569072	 3	      4101	    1.723	1
GA10860-RA 	   6482519	   6483466	 3	       732	    5.000	1
GA10870-RA 	   2792038	   2793714	 3	      1611	    0.945	1
GA10879-RB 	  19337506	  19337814	14	       309	    3.324	1
GA10882-RA 	  19286110	  19287381	14	      1272	    2.000	1
GA10893-RB 	   9723283	   9731523	 4	      7350	    0.000	2
GA10895-RB 	   7268146	   7268719	 7	       333	    0.000	1
GA10897-RA 	   7250388	   7253067	 7	      2319	    0.913	1
GA10898-RB 	  17399760	  17400236	10	       477	    0.000	1
GA10899-RC 	   7220143	   7224339	 7	      1497	    0.000	1
GA10901-RA 	  17463487	  17464003	10	       459	    0.031	1
GA10902-RA 	   1709062	   1710970	 1	       948	    1.000	1
GA10909-RA 	  10485708	  10488921	 5	      2673	    0.000	1
GA10968-RA 	   9634950	   9636329	 4	      1380	    1.038	1
GA10970-RA 	   9640125	   9640505	 4	       381	    0.394	1
GA10978-RA 	  15681883	  15682422	11	       540	    0.167	1
GA10982-RA 	  18585698	  18590215	14	      1239	    0.000	1
GA10988-RA 	   8566878	   8569783	12	      2601	    0.421	1
GA10990-RC 	   8563981	   8566264	12	      2112	    0.221	1
GA10993-RA 	   4858770	   4859417	 3	       588	    1.461	1
GA11023-RA 	  16765309	  16766933	10	      1317	    1.456	1
GA11024-RA 	  16767145	  16768560	10	      1416	    2.000	1
GA11026-RA 	   2043218	   2045301	 2	      2028	    0.000	1
GA11041-RB 	   9830814	   9831992	 4	      1179	    0.000	1
GA11060-RA 	   9813061	   9814092	 4	      1032	    0.000	1
GA11141-RA 	  14061159	  14065804	 8	      3957	    0.006	1
GA11181-RA 	  16059486	  16060619	11	       747	    1.881	1
GA11183-RC 	  16014797	  16018959	11	      3237	    0.000	1
GA11188-RA 	  12176298	  12178973	 8	      2676	    0.000	1
GA11192-RB 	  16050746	  16051359	11	       486	    0.010	1
GA11193-RB 	   7524475	   7526602	 7	      1812	    1.000	1
GA11198-RA 	   7569467	   7570277	 7	       675	    0.299	1
GA11199-RA 	   7670789	   7672176	 7	      1278	    0.138	1
GA11204-RA 	  13028585	  13029066	 8	       414	    0.000	1
GA11205-RD 	  10935030	  10939976	 5	      4002	    0.559	1
GA11210-RA 	  11776401	  11778352	 9	      1614	    0.040	1
GA11211-RB 	   5400337	   5402903	 3	      1458	    2.830	1
GA11212-RA 	   5387079	   5387783	 3	       639	    3.279	1
GA11246-RA 	  13650744	  13653365	 8	      1740	    0.000	1
GA11258-RE 	  16188080	  16191417	11	      2454	    0.662	1
GA11261-RA 	  16196365	  16199041	11	      2382	    0.774	1
GA11265-RB 	  16241424	  16255202	11	     10881	    0.001	1
GA11272-RC 	   7838228	   7840423	 7	      1887	    1.185	1
GA11291-RH 	   7798784	   7806621	 7	      5127	    0.239	1
GA11297-RB 	   9453138	   9457930	 4	      2820	    0.000	1
GA11356-RA 	   6480172	   6481731	 3	      1560	    2.054	1
GA11400-RA 	   6555641	   6556197	 3	       411	    2.000	1
GA11404-RA 	  18079485	  18087582	14	      4155	    2.066	1
GA11420-RA 	   2135504	   2135779	 2	       276	    3.688	1
GA11422-RA 	   6137073	   6138651	 3	      1506	    0.141	1
GA11423-RA 	   6138716	   6140129	 3	      1251	    0.000	1
GA11425-RB 	  14850406	  14853018	 8	      1689	    1.355	1
GA11426-RA 	  14855424	  14856714	 8	       723	    0.383	1
GA11428-RA 	  14857560	  14858899	 8	      1236	    0.274	1
GA11432-RA 	  14795057	  14797285	 8	      1815	    1.234	1
GA11434-RA 	   1198835	   1202576	 1	       657	    1.954	1
GA11435-RA 	   1209992	   1211426	 1	       684	    5.367	1
GA11444-RA 	  12371954	  12372646	 8	       612	    2.131	1
GA11448-RA 	   1469378	   1470827	 1	       990	    2.000	1
GA11452-RA 	   1327545	   1328908	 1	      1173	    2.000	1
GA11466-RA 	   4040945	   4041608	 3	       453	    1.000	1
GA11480-RD 	   9015354	   9017157	 4	       471	    1.673	1
GA11483-RA 	   8935171	   8936571	 4	      1401	    0.000	1
GA11509-RA 	   6671563	   6672512	 3	       822	    1.000	1
GA11510-RA 	   8560346	   8563446	12	      2622	    0.000	1
GA11517-RA 	  14196943	  14200510	 8	      3249	    0.000	1
GA11525-RA 	   7260797	   7261876	 7	      1080	    1.500	1
GA11538-RE 	  11357559	  11369364	 9	      3792	    0.057	1
GA11547-RA 	  16261290	  16262714	11	      1425	    0.052	1
GA11556-RA 	  16358283	  16359183	11	       840	    2.000	1
GA11557-RA 	  16361985	  16365685	11	      2847	    1.069	1
GA11563-RA 	  16265141	  16266357	11	      1008	    1.576	1
GA11566-RB 	  16349551	  16349943	11	       393	    2.160	1
GA11567-RA 	  16353788	  16356720	11	      2817	    1.000	1
GA11568-RA 	  16361088	  16361768	11	       681	    1.000	1
GA11569-RG 	  16366420	  16372163	11	      1464	    1.569	1
GA11571-RA 	   9993280	   9994030	 4	       687	    1.186	1
GA11574-RA 	  11687991	  11688800	 9	       810	    0.047	1
GA11576-RA 	  12232370	  12233115	 8	       561	    0.000	1
GA11584-RA 	   2749542	   2750814	 3	      1209	    0.382	1
GA11585-RA 	    391395	    400021	 1	      1152	    4.906	1
GA11586-RA 	  11728393	  11739098	 9	      1098	    1.076	1
GA11587-RC 	   8621732	   8625815	12	      1491	    0.000	1
GA11588-RA 	   1822580	   1823057	 2	       351	    1.000	1
GA11589-RA 	  14696211	  14696798	 8	       588	    0.000	1
GA11590-RA 	  11073924	  11075381	 9	      1278	    0.003	1
GA11592-RA 	  12038813	  12041083	 8	      1866	    0.008	1
GA11596-RB 	  11672445	  11672940	 9	       345	    0.000	1
GA11597-RA 	  11681876	  11682661	 9	       786	    0.000	1
GA11598-RA 	  11683033	  11683821	 9	       789	    0.000	1
GA11599-RA 	  11685169	  11686011	 9	       843	    0.008	2
GA11601-RA 	  11718379	  11720131	 9	      1260	    1.000	1
GA11603-RA 	  14701070	  14702999	 8	      1407	    0.842	1
GA11604-RA 	  18736937	  18738659	14	      1659	    2.919	1
GA11614-RA 	   9184366	   9185210	 4	       663	    0.798	1
GA11625-RA 	  12419311	  12426311	 8	      2778	    0.018	1
GA11638-RA 	  14652799	  14653336	 8	       471	    0.000	1
GA11639-RC 	  15337373	  15341306	11	      2091	    0.000	1
GA11640-RA 	  15354194	  15355918	11	      1725	    0.649	1
GA11649-RB 	  11185896	  11186321	 9	       426	    0.946	1
GA11666-RB 	  12986105	  12987671	 8	      1254	    0.071	1
GA11668-RB 	   4430071	   4430823	 3	       753	    0.000	1
GA11779-RA 	  13423160	  13424652	 8	      1374	    2.399	1
GA11784-RA 	  18656017	  18656529	14	       459	    3.163	1
GA11789-RA 	    289508	    290044	 1	       408	    3.000	1
GA11791-RA 	  13943617	  13944992	 8	      1200	    0.000	1
GA11794-RB 	   5920662	   5923231	 3	      2427	    1.136	1
GA11795-RA 	   7530235	   7532180	 7	      1641	    0.047	1
GA11797-RA 	   5832758	   5833066	 3	       309	    2.000	1
GA11798-RA 	   1828100	   1829119	 2	       951	    2.425	1
GA11800-RA 	   6620591	   6621880	 3	      1008	    1.000	1
GA11802-RA 	   5572332	   5575680	 3	      2166	    1.604	1
GA11803-RA 	   5593982	   5594617	 3	       636	    3.011	1
GA11807-RA 	   2411759	   2412112	 2	       354	    4.110	1
GA11808-RA 	   7592909	   7604007	 7	      4074	    0.010	1
GA11814-RA 	  13873589	  13874959	 8	      1371	    0.475	1
GA11817-RA 	   2753826	   2754833	 3	      1008	    2.904	1
GA11834-RB 	  12301388	  12302754	 8	      1230	    0.098	1
GA11836-RA 	   2573901	   2574521	 3	       429	    4.727	1
GA11837-RA 	   6562020	   6562502	 3	       408	    1.000	1
GA11838-RA 	   1247168	   1248041	 1	       807	    0.000	1
GA11839-RA 	   1230782	   1231696	 1	       660	    1.000	1
GA11840-RA 	   1283990	   1305686	 1	      3771	    2.136	1
GA11842-RA 	   1243117	   1243811	 1	       522	    0.056	1
GA11844-RA 	   1222482	   1224006	 1	       660	    2.909	1
GA11845-RA 	   1220829	   1221788	 1	       657	    2.000	1
GA11846-RA 	   1214736	   1216688	 1	       654	    2.092	1
GA11847-RA 	   1211794	   1213194	 1	       648	    5.002	1
GA11849-RA 	   1203430	   1204486	 1	       696	    1.250	1
GA11850-RA 	   1195533	   1197542	 1	       663	    3.652	1
GA11851-RA 	   1177028	   1178592	 1	       684	    2.912	1
GA11852-RA 	   1173239	   1174978	 1	       690	    1.087	1
GA11853-RA 	  14897271	  14897633	 8	       363	    1.000	1
GA11854-RB 	  14936938	  14937620	 8	       570	    0.000	1
GA11855-RA 	   1943330	   1947060	 2	      3231	    1.314	1
GA11858-RA 	   2755670	   2757539	 3	      1791	    1.002	1
GA11860-RA 	   5312169	   5313501	 3	      1200	    0.022	1
GA11861-RA 	   5295908	   5298505	 3	      2256	    0.048	1
GA11862-RA 	   5310512	   5310927	 3	       342	    0.000	1
GA11863-RA 	   5206297	   5207547	 3	      1251	    2.736	1
GA11864-RA 	   5205449	   5206099	 3	       651	    3.000	1
GA11866-RA 	   5143022	   5153774	 3	     10101	    4.365	1
GA11868-RB 	   5269172	   5272051	 3	      2373	    1.534	1
GA11869-RB 	   5138559	   5141733	 3	       489	    6.029	1
GA11870-RB 	   5123858	   5126043	 3	      2130	    3.810	1
GA11884-RB 	  16051674	  16055002	11	      2349	    0.060	1
GA11885-RB 	  16047695	  16050271	11	      2511	    0.241	1
GA11889-RA 	   9193361	   9194004	 4	       513	    0.000	2
GA11890-RB 	   9214723	   9217200	 4	       249	    0.000	1
GA11891-RA 	   9223609	   9225417	 4	      1809	    0.000	2
GA11894-RB 	   9190394	   9276315	 4	      5193	    0.058	2
GA11895-RA 	   9287580	   9288581	 4	       603	    0.015	1
GA11899-RA 	   9288700	   9289569	 4	       870	    0.336	1
GA11901-RA 	   9336424	   9338064	 4	      1404	    0.033	1
GA11902-RB 	   9023924	   9027114	 4	      1197	    0.000	1
GA11904-RA 	   9020117	   9021928	 4	      1620	    1.758	1
GA11905-RA 	   9013614	   9014621	 4	       744	    0.000	1
GA11906-RB 	   8917194	   8918445	 4	      1131	    0.000	1
GA11907-RA 	   6154643	   6155332	 3	       570	    0.821	1
GA11909-RA 	   6173183	   6174805	 3	      1098	    0.321	1
GA11910-RA 	   6170545	   6170931	 3	       387	    2.220	1
GA11911-RB 	  14776311	  14777351	 8	      1041	    2.117	1
GA11912-RA 	  13582898	  13583686	 8	       789	    0.000	1
GA11913-RA 	  11646140	  11647202	 9	       936	    0.081	1
GA11916-RB 	  11668890	  11669434	 9	       429	    0.000	1
GA11917-RA 	  16406720	  16408196	11	      1197	    0.254	2
GA11921-RA 	  16343295	  16344049	11	       696	    1.299	1
GA11922-RA 	  16348342	  16349271	11	       930	    2.000	1
GA11923-RA 	  16359292	  16359735	11	       444	    2.002	1
GA11925-RA 	   9994751	   9997196	 4	      2115	    1.181	1
GA11926-RB 	  18941952	  18943715	14	      1437	    1.673	1
GA11927-RA 	  18936878	  18937443	14	       480	    3.865	1
GA11937-RA 	   5386537	   5387037	 3	       501	    2.435	1
GA11943-RI 	  13655731	  13659652	 8	       687	    0.000	1
GA11944-RB 	  13723549	  13734365	 8	      3417	    0.013	1
GA11952-RA 	     92754	     93548	 1	       795	    4.000	1
GA11977-RA 	   2746047	   2747570	 3	      1332	    2.000	1
GA12078-RA 	  14638620	  14640303	 8	      1113	    0.876	1
GA12080-RA 	   8647258	   8649051	12	      1794	    0.395	1
GA12081-RA 	   1816320	   1817097	 2	       723	    0.000	1
GA12082-RA 	   9525580	   9526339	 4	       699	    0.000	1
GA12083-RA 	   9562219	   9563672	 4	      1404	    0.633	1
GA12084-RA 	   9539178	   9540565	 4	      1218	    1.835	1
GA12087-RB 	   9517671	   9521259	 4	      2637	    0.404	1
GA12088-RA 	   9494974	   9500959	 4	      5922	    0.061	1
GA12089-RA 	   2816504	   2817271	 3	       708	    0.000	1
GA12090-RB 	   2829672	   2833946	 3	      2016	    2.100	1
GA12091-RI 	   2837657	   2853402	 3	      1599	    0.332	1
GA12092-RA 	   2874889	   2875908	 3	      1020	    4.000	1
GA12094-RB 	   2889593	   2890289	 3	       639	    2.000	1
GA12096-RA 	   2892570	   2892944	 3	       375	    3.000	1
GA12097-RA 	   2951941	   2953416	 3	      1476	    1.732	1
GA12098-RA 	  11410242	  11411286	 9	       984	    0.265	1
GA12100-RA 	  15257810	  15259364	11	      1299	    0.112	1
GA12102-RB 	   9938142	   9938555	 4	       414	    0.000	1
GA12104-RA 	  15263277	  15264299	11	      1023	    0.000	1
GA12107-RA 	  15324578	  15325671	11	       972	    0.000	1
GA12108-RA 	  15369193	  15369849	11	       531	    0.038	1
GA12109-RC 	  15406159	  15417051	11	      2322	    0.060	1
GA12110-RA 	  15425347	  15427080	11	      1734	    0.002	1
GA12111-RA 	  15439902	  15441768	11	      1686	    0.210	1
GA12112-RA 	  15432074	  15435641	11	      1158	    0.651	1
GA12113-RA 	   4730016	   4730587	 3	       516	    2.519	1
GA12116-RA 	  12231545	  12232114	 8	       570	    0.000	1
GA12117-RA 	  11674653	  11674953	 9	       246	    2.085	1
GA12118-RD 	  12255671	  12258319	 8	      1677	    0.286	1
GA12120-RA 	  11703789	  11705320	 9	      1242	    0.099	1
GA12122-RA 	  11723018	  11723713	 9	       573	    0.914	1
GA12123-RA 	  11689659	  11696188	 9	      5016	    0.009	1
GA12126-RA 	  14705296	  14707872	 8	      2142	    1.303	1
GA12128-RA 	  14754363	  14754719	 8	       357	    3.636	1
GA12129-RB 	  14755675	  14756496	 8	       690	    1.219	1
GA12132-RA 	  14708808	  14709266	 8	       459	    1.407	1
GA12133-RB 	  14717724	  14718290	 8	       567	    0.065	1
GA12134-RA 	  14730376	  14731582	 8	      1122	    0.171	1
GA12135-RA 	  14737885	  14739873	 8	      1641	    0.004	1
GA12136-RA 	  14740422	  14741144	 8	       723	    0.000	1
GA12137-RA 	  14744734	  14746081	 8	      1167	    0.000	1
GA12140-RB 	  18742643	  18745111	14	      1266	    0.500	1
GA12141-RA 	  18731487	  18731765	14	       213	    3.000	1
GA12142-RA 	  18739482	  18739986	14	       348	    2.000	1
GA12143-RA 	  18745995	  18748846	14	      1452	    2.360	1
GA12200-RA 	  11432562	  11433008	 9	       447	    0.000	1
GA12202-RA 	  11416115	  11417984	 9	      1581	    0.272	1
GA12204-RA 	  11421060	  11422279	 9	      1011	    1.001	1
GA12205-RA 	   5707304	   5707736	 3	       351	    0.000	1
GA12207-RA 	   5794273	   5797078	 3	      2601	    0.000	1
GA12208-RA 	  10252583	  10253356	 5	       774	    0.000	1
GA12211-RA 	  10290923	  10292121	 5	      1140	    0.425	1
GA12212-RA 	  10294057	  10294452	 5	       396	    0.000	1
GA12213-RA 	  10323756	  10324976	 5	      1221	    1.598	1
GA12215-RA 	  11150101	  11150508	 9	       408	    0.179	1
GA12217-RB 	  11327883	  11330275	 9	      2253	    0.000	1
GA12218-RA 	  11377354	  11377863	 9	       459	    0.000	1
GA12219-RA 	  11331429	  11333003	 9	      1575	    0.000	1
GA12220-RA 	  11406909	  11408261	 9	      1353	    0.620	1
GA12222-RA 	  11404518	  11406574	 9	      1875	    0.000	1
GA12223-RA 	  13628680	  13630110	 8	      1380	    0.000	1
GA12224-RC 	  10202259	  10203675	 5	      1296	    0.000	1
GA12225-RA 	  13640003	  13642663	 8	      2661	    0.747	1
GA12266-RB 	  13556173	  13557474	 8	      1302	    0.000	1
GA12274-RA 	   8317818	   8318322	 7	       447	    0.000	2
GA12275-RA 	   8341824	   8342291	 7	       468	    0.000	1
GA12276-RA 	   8352745	   8354223	 7	      1422	    0.056	1
GA12277-RA 	   4482394	   4484456	 3	      1152	    1.370	1
GA12280-RA 	   8355224	   8355538	 7	       315	    0.000	1
GA12281-RA 	   8355845	   8356545	 7	       330	    0.000	1
GA12283-RA 	  12298581	  12300248	 8	      1368	    0.019	1
GA12284-RA 	  10725129	  10744114	 5	      1266	    1.271	1
GA12286-RA 	  10665975	  10667836	 5	      1728	    0.000	1
GA12287-RA 	  10640957	  10641550	 5	       450	    0.000	1
GA12288-RB 	  10608502	  10609009	 5	       438	    0.000	1
GA12290-RA 	  10614075	  10615417	 5	      1281	    0.000	1
GA12291-RB 	  10569690	  10572073	 5	      1356	    0.000	1
GA12292-RB 	  10529542	  10530966	 5	      1152	    0.000	1
GA12320-RA 	  16900432	  16901095	10	       609	    0.149	1
GA12324-RB 	  16873466	  16874756	10	      1236	    0.026	1
GA12325-RA 	  17022476	  17032876	10	      8967	    0.311	1
GA12326-RC 	  16988576	  16990075	10	      1500	    0.988	1
GA12328-RA 	  16869795	  16871025	10	      1176	    0.016	1
GA12329-RA 	  16784128	  16785351	10	      1224	    0.047	1
GA12330-RA 	  16780939	  16782437	10	      1239	    0.512	1
GA12331-RE 	  16748301	  16749617	10	      1224	    2.028	1
GA12334-RA 	  17436987	  17443567	10	      1524	    0.045	1
GA12335-RA 	   4028633	   4029473	 3	       390	    1.736	1
GA12336-RA 	   4029907	   4030375	 3	       408	    2.005	1
GA12338-RA 	   4073083	   4073746	 3	       609	    3.388	1
GA12339-RA 	   4074818	   4075540	 3	       615	    3.602	1
GA12340-RA 	   4076918	   4077700	 3	       669	    3.000	1
GA12341-RA 	   4064393	   4069653	 3	      4197	    1.038	1
GA12342-RA 	   4075953	   4076663	 3	       600	    3.000	1
GA12346-RA 	   4219204	   4224967	 3	      5460	    3.579	1
GA12347-RB 	   8774290	   8775722	12	       789	    0.000	1
GA12348-RA 	   8787587	   8788479	12	       783	    3.000	1
GA12353-RB 	   3275641	   3276977	 3	      1113	    2.000	1
GA12356-RA 	  17688612	  17692757	 6	      4089	    1.009	1
GA12357-RA 	  17699811	  17705150	 6	       321	    0.804	1
GA12360-RA 	  17600180	  17600541	 6	       303	    0.000	1
GA12361-RA 	  17576572	  17577159	 6	       588	    0.000	1
GA12362-RB 	    295202	    297338	 1	       534	    3.000	1
GA12363-RB 	   1740670	   1741975	 1	       867	    4.000	1
GA12365-RA 	   9701471	   9701731	 4	       261	    1.000	1
GA12366-RA 	   1778396	   1780434	 2	       456	    2.669	1
GA12367-RA 	   9652712	   9653581	 4	       687	    0.035	1
GA12369-RA 	   9784994	   9787051	 4	      1722	    0.264	1
GA12370-RA 	  18536951	  18538749	14	      1602	    1.273	1
GA12371-RA 	  18543236	  18545459	14	      2163	    1.858	1
GA12372-RA 	  18415842	  18416308	14	       384	    2.477	1
GA12373-RC 	  18300453	  18355721	14	      2358	    1.029	1
GA12374-RA 	  13513567	  13520995	 8	      1458	    0.038	1
GA12375-RA 	  18290898	  18293206	14	      2244	    1.372	1
GA12376-RA 	  18280492	  18280992	14	       501	    2.000	1
