Gene_Name	Beg	End	Region	Nuc	Mean_Cov	Outlier_Status
GA11483-RA 	  10180434	  10181834	 4	      1401	    0.000	1
GA11509-RA 	  10405366	  10406315	 3	       822	    0.209	1
GA11510-RA 	  17248431	  17251531	12	      2622	    3.000	1
GA11517-RA 	   4916495	   4920062	 8	      3249	    0.000	1
GA11525-RA 	   2764895	   2765974	 7	      1080	    0.203	1
GA11538-RE 	   7747641	   7759446	 9	      3792	    0.000	1
GA11547-RA 	  16038278	  16039702	11	      1425	    0.000	1
GA11556-RA 	  15941809	  15942709	11	       840	    0.475	1
GA11557-RA 	  15935307	  15939007	11	      2847	    0.000	1
GA11563-RA 	  16034635	  16035851	11	      1008	    0.546	1
GA11566-RB 	  15951049	  15951441	11	       393	    1.018	1
GA11567-RA 	  15944272	  15947204	11	      2817	    1.609	1
GA11568-RA 	  15939224	  15939904	11	       681	    0.000	1
GA11569-RG 	  15928829	  15934572	11	      1464	    0.000	1
GA11571-RA 	   9122975	   9123725	 4	       687	    0.000	1
GA11574-RA 	   7428205	   7429014	 9	       810	    0.000	1
GA11576-RA 	   6883890	   6884635	 8	       561	    0.000	1
GA11584-RA 	  14327064	  14328336	 3	      1209	    0.000	1
GA11585-RA 	    391395	    400021	 1	      1152	    3.000	1
GA11586-RA 	   7377907	   7388612	 9	      1098	    0.004	1
GA11587-RC 	  17309817	  17313900	12	      1491	    2.742	1
GA11588-RA 	   1822580	   1823057	 2	       351	    2.000	1
GA11589-RA 	   4420207	   4420794	 8	       588	    0.320	1
GA11590-RA 	   8041624	   8043081	 9	      1278	    0.000	1
GA11592-RA 	   7075922	   7078192	 8	      1866	    0.000	1
GA11596-RB 	   7444065	   7444560	 9	       345	    0.000	1
GA11597-RA 	   7434344	   7435129	 9	       786	    0.975	1
GA11598-RA 	   7433184	   7433972	 9	       789	    0.067	2
GA11599-RA 	   7430994	   7431836	 9	       843	    0.948	1
GA11601-RA 	   7396874	   7398626	 9	      1260	    0.734	1
GA11603-RA 	   4414006	   4415935	 8	      1407	    1.045	1
GA11604-RA 	  18736937	  18738659	14	      1659	    4.335	1
GA11614-RA 	   9931795	   9932639	 4	       663	    0.000	1
GA11625-RA 	   6690694	   6697694	 8	      2778	    0.000	1
GA11638-RA 	   4463669	   4464206	 8	       471	    0.000	1
GA11639-RC 	  16959686	  16963619	11	      2091	    1.018	1
GA11640-RA 	  16945074	  16946798	11	      1725	    1.106	1
GA11649-RB 	   7930684	   7931109	 9	       426	    0.009	1
GA11666-RB 	   6129334	   6130900	 8	      1254	    3.138	1
GA11668-RB 	  12647055	  12647807	 3	       753	    1.000	1
GA11779-RA 	   5692353	   5693845	 8	      1374	    0.000	1
GA11784-RA 	  18656017	  18656529	14	       459	    2.000	1
GA11789-RA 	    289508	    290044	 1	       408	    2.000	1
GA11791-RA 	   5172013	   5173388	 8	      1200	    1.212	1
GA11794-RB 	  11154647	  11157216	 3	      2427	    0.000	1
GA11795-RA 	   3034333	   3036278	 7	      1641	    0.277	1
GA11797-RA 	  11244812	  11245120	 3	       309	    0.000	1
GA11798-RA 	   1828100	   1829119	 2	       951	    2.000	1
GA11800-RA 	  10455998	  10457287	 3	      1008	    0.000	1
GA11802-RA 	  11502198	  11505546	 3	      2166	    0.037	1
GA11803-RA 	  11483261	  11483896	 3	       636	    0.000	1
GA11807-RA 	   2411759	   2412112	 2	       354	    9.633	1
GA11808-RA 	   3097007	   3108105	 7	      4074	    0.000	2
GA11814-RA 	   5242046	   5243416	 8	      1371	    0.000	1
GA11817-RA 	  14323045	  14324052	 3	      1008	    0.948	1
GA11834-RB 	   6814251	   6815617	 8	      1230	    0.000	1
GA11836-RA 	  14503357	  14503977	 3	       429	    0.000	1
GA11837-RA 	  10515376	  10515858	 3	       408	    0.000	1
GA11838-RA 	   1247168	   1248041	 1	       807	    3.000	1
GA11839-RA 	   1230782	   1231696	 1	       660	    3.000	1
GA11840-RA 	   1283990	   1305686	 1	      3771	    1.924	1
GA11842-RA 	   1243117	   1243811	 1	       522	    4.000	1
GA11844-RA 	   1222482	   1224006	 1	       660	    1.818	1
GA11845-RA 	   1220829	   1221788	 1	       657	    0.489	1
GA11846-RA 	   1214736	   1216688	 1	       654	    0.000	1
GA11847-RA 	   1211794	   1213194	 1	       648	    0.000	1
GA11849-RA 	   1203430	   1204486	 1	       696	    0.000	1
GA11850-RA 	   1195533	   1197542	 1	       663	    0.914	1
GA11851-RA 	   1177028	   1178592	 1	       684	    0.000	1
GA11852-RA 	   1173239	   1174978	 1	       690	    0.913	1
GA11853-RA 	   4219372	   4219734	 8	       363	    0.000	1
GA11854-RB 	   4179385	   4180067	 8	       570	    0.281	1
GA11855-RA 	   1943330	   1947060	 2	      3231	    0.000	1
GA11858-RA 	  14320339	  14322208	 3	      1791	    0.872	1
GA11860-RA 	  11764377	  11765709	 3	      1200	    0.000	1
GA11861-RA 	  11779373	  11781970	 3	      2256	    0.000	1
GA11862-RA 	  11766951	  11767366	 3	       342	    0.000	1
GA11863-RA 	  11870331	  11871581	 3	      1251	    0.078	1
GA11864-RA 	  11871779	  11872429	 3	       651	    0.000	1
GA11866-RA 	  11924104	  11934856	 3	     10101	    0.000	1
GA11868-RB 	  11805827	  11808706	 3	      2373	    0.000	1
GA11869-RB 	  11936145	  11939319	 3	       489	    0.000	1
GA11870-RB 	  11951835	  11954020	 3	      2130	    0.000	1
GA11884-RB 	  16245990	  16249318	11	      2349	    0.000	1
GA11885-RB 	  16250721	  16253297	11	      2511	    0.000	1
GA11889-RA 	   9923001	   9923644	 4	       513	    0.000	1
GA11890-RB 	   9899805	   9902282	 4	       249	    0.000	1
GA11891-RA 	   9891588	   9893396	 4	      1809	    0.000	1
GA11894-RB 	   9840690	   9926611	 4	      5193	    0.100	1
GA11895-RA 	   9828424	   9829425	 4	       603	    1.315	1
GA11899-RA 	   9827436	   9828305	 4	       870	    0.937	1
GA11901-RA 	   9778941	   9780581	 4	      1404	    0.214	1
GA11902-RB 	  10089891	  10093081	 4	      1197	    0.023	1
GA11904-RA 	  10095077	  10096888	 4	      1620	    1.663	1
GA11905-RA 	  10102384	  10103391	 4	       744	    2.124	1
GA11906-RB 	  10198560	  10199811	 4	      1131	    0.000	1
GA11907-RA 	  10922546	  10923235	 3	       570	    0.000	1
GA11909-RA 	  10903073	  10904695	 3	      1098	    4.247	1
GA11910-RA 	  10906947	  10907333	 3	       387	    0.000	1
GA11911-RB 	   4339654	   4340694	 8	      1041	    2.689	1
GA11912-RA 	   5533319	   5534107	 8	       789	    0.844	1
GA11913-RA 	   7469803	   7470865	 9	       936	    1.495	1
GA11916-RB 	   7447571	   7448115	 9	       429	    1.837	1
GA11917-RA 	  15892796	  15894272	11	      1197	    0.287	1
GA11921-RA 	  15956943	  15957697	11	       696	    0.000	1
GA11922-RA 	  15951721	  15952650	11	       930	    0.406	1
GA11923-RA 	  15941257	  15941700	11	       444	    0.000	1
GA11925-RA 	   9119809	   9122254	 4	      2115	    0.769	1
GA11926-RB 	  18941952	  18943715	14	      1437	    1.476	1
GA11927-RA 	  18936878	  18937443	14	       480	    0.000	1
GA11937-RA 	  11690841	  11691341	 3	       501	    0.251	1
GA11943-RI 	   5457353	   5461274	 8	       687	    0.000	1
GA11944-RB 	   5382640	   5393456	 8	      3417	    0.081	1
GA11952-RA 	     92754	     93548	 1	       795	    1.000	1
GA11977-RA 	  14330308	  14331831	 3	      1332	    0.000	2
GA12078-RA 	   4476702	   4478385	 8	      1113	    0.573	1
GA12080-RA 	  17335343	  17337136	12	      1794	    2.124	1
GA12081-RA 	   1816320	   1817097	 2	       723	    2.000	1
GA12082-RA 	   9590666	   9591425	 4	       699	    0.003	1
GA12083-RA 	   9553333	   9554786	 4	      1404	    0.000	1
GA12084-RA 	   9576440	   9577827	 4	      1218	    0.015	1
GA12087-RB 	   9595746	   9599334	 4	      2637	    0.002	2
GA12088-RA 	   9616046	   9622031	 4	      5922	    0.025	1
GA12089-RA 	  14260607	  14261374	 3	       708	    0.000	1
GA12090-RB 	  14243932	  14248206	 3	      2016	    0.028	2
GA12091-RI 	  14224476	  14240221	 3	      1599	    0.003	2
GA12092-RA 	  14201970	  14202989	 3	      1020	    0.492	1
GA12094-RB 	  14187589	  14188285	 3	       639	    0.000	1
GA12096-RA 	  14184934	  14185308	 3	       375	    0.000	1
GA12097-RA 	  14124462	  14125937	 3	      1476	    0.302	1
GA12098-RA 	   7705719	   7706763	 9	       984	    0.237	1
GA12100-RA 	  17041628	  17043182	11	      1299	    1.803	1
GA12102-RB 	   9178450	   9178863	 4	       414	    0.000	1
GA12104-RA 	  17036693	  17037715	11	      1023	    2.000	1
GA12107-RA 	  16975321	  16976414	11	       972	    1.501	1
GA12108-RA 	  16931143	  16931799	11	       531	    1.185	1
GA12109-RC 	  16883941	  16894833	11	      2322	    1.317	1
GA12110-RA 	  16873912	  16875645	11	      1734	    1.000	1
GA12111-RA 	  16859224	  16861090	11	      1686	    2.000	1
GA12112-RA 	  16865351	  16868918	11	      1158	    1.028	1
GA12113-RA 	  12347291	  12347862	 3	       516	    0.000	1
GA12116-RA 	   6884891	   6885460	 8	       570	    0.000	1
GA12117-RA 	   7442052	   7442352	 9	       246	    0.000	1
GA12118-RD 	   6858686	   6861334	 8	      1677	    0.000	1
GA12120-RA 	   7411685	   7413216	 9	      1242	    0.180	1
GA12122-RA 	   7393292	   7393987	 9	       573	    1.400	1
GA12123-RA 	   7420817	   7427346	 9	      5016	    0.014	1
GA12126-RA 	   4409133	   4411709	 8	      2142	    0.835	1
GA12128-RA 	   4362286	   4362642	 8	       357	    0.000	1
GA12129-RB 	   4360509	   4361330	 8	       690	    0.000	1
GA12132-RA 	   4407739	   4408197	 8	       459	    0.749	1
GA12133-RB 	   4398715	   4399281	 8	       567	    1.060	1
GA12134-RA 	   4385423	   4386629	 8	      1122	    0.038	1
GA12135-RA 	   4377132	   4379120	 8	      1641	    0.000	1
GA12136-RA 	   4375861	   4376583	 8	       723	    0.000	1
GA12137-RA 	   4370924	   4372271	 8	      1167	    0.000	1
GA12140-RB 	  18742643	  18745111	14	      1266	    1.284	1
GA12141-RA 	  18731487	  18731765	14	       213	    3.000	1
GA12142-RA 	  18739482	  18739986	14	       348	    4.069	1
GA12143-RA 	  18745995	  18748846	14	      1452	    0.322	1
GA12200-RA 	   7683997	   7684443	 9	       447	    0.000	1
GA12202-RA 	   7699021	   7700890	 9	      1581	    0.367	1
GA12204-RA 	   7694726	   7695945	 9	      1011	    0.546	1
GA12205-RA 	  11370142	  11370574	 3	       351	    0.000	1
GA12207-RA 	  11280800	  11283605	 3	      2601	    0.119	1
GA12208-RA 	   8863649	   8864422	 5	       774	    0.370	1
GA12211-RA 	   8824884	   8826082	 5	      1140	    0.000	1
GA12212-RA 	   8822553	   8822948	 5	       396	    0.000	1
GA12213-RA 	   8792029	   8793249	 5	      1221	    1.003	1
GA12215-RA 	   7966497	   7966904	 9	       408	    0.000	1
GA12217-RB 	   7786730	   7789122	 9	      2253	    0.255	1
GA12218-RA 	   7739142	   7739651	 9	       459	    0.978	1
GA12219-RA 	   7784002	   7785576	 9	      1575	    1.112	1
GA12220-RA 	   7708744	   7710096	 9	      1353	    0.000	1
GA12222-RA 	   7710431	   7712487	 9	      1875	    0.042	1
GA12223-RA 	   5486895	   5488325	 8	      1380	    0.837	1
GA12224-RC 	   8913330	   8914746	 5	      1296	    0.016	1
GA12225-RA 	   5474342	   5477002	 8	      2661	    1.185	1
GA12266-RB 	   5559531	   5560832	 8	      1302	    0.106	1
GA12274-RA 	   3821916	   3822420	 7	       447	    0.000	2
GA12275-RA 	   3845922	   3846389	 7	       468	    0.000	1
GA12276-RA 	   3856843	   3858321	 7	      1422	    0.000	1
GA12277-RA 	  12593422	  12595484	 3	      1152	    0.157	1
GA12280-RA 	   3859322	   3859636	 7	       315	    0.000	1
GA12281-RA 	   3859943	   3860643	 7	       330	    0.000	1
GA12283-RA 	   6816757	   6818424	 8	      1368	    0.425	1
GA12284-RA 	   8372891	   8391876	 5	      1266	    0.000	1
GA12286-RA 	   8449169	   8451030	 5	      1728	    0.402	1
GA12287-RA 	   8475455	   8476048	 5	       450	    0.000	1
GA12288-RB 	   8507996	   8508503	 5	       438	    0.005	1
GA12290-RA 	   8501588	   8502930	 5	      1281	    0.002	2
GA12291-RB 	   8544932	   8547315	 5	      1356	    0.299	1
GA12292-RB 	   8586039	   8587463	 5	      1152	    0.000	2
GA12320-RA 	  15399897	  15400560	10	       609	    0.000	1
GA12324-RB 	  15426236	  15427526	10	      1236	    0.352	1
GA12325-RA 	  15268116	  15278516	10	      8967	    0.959	1
GA12326-RC 	  15310917	  15312416	10	      1500	    0.153	1
GA12328-RA 	  15429967	  15431197	10	      1176	    0.000	1
GA12329-RA 	  15515641	  15516864	10	      1224	    0.000	1
GA12330-RA 	  15518555	  15520053	10	      1239	    0.000	1
GA12331-RE 	  15551375	  15552691	10	      1224	    0.000	1
GA12334-RA 	  14857425	  14864005	10	      1524	    0.000	1
GA12335-RA 	  13048405	  13049245	 3	       390	    0.000	1
GA12336-RA 	  13047503	  13047971	 3	       408	    0.000	1
GA12338-RA 	  13004132	  13004795	 3	       609	    0.000	1
GA12339-RA 	  13002338	  13003060	 3	       615	    0.000	2
GA12340-RA 	  13000178	  13000960	 3	       669	    0.000	2
GA12341-RA 	  13008225	  13013485	 3	      4197	    0.000	2
GA12342-RA 	  13001215	  13001925	 3	       600	    0.000	2
GA12346-RA 	  12852911	  12858674	 3	      5460	    0.108	1
GA12347-RB 	  17462375	  17463807	12	       789	    2.000	1
GA12348-RA 	  17475672	  17476564	12	       783	    2.195	1
GA12353-RB 	  13800901	  13802237	 3	      1113	    0.003	1
GA12356-RA 	  14608235	  14612380	 6	      4089	    0.255	1
GA12357-RA 	  14595842	  14601181	 6	       321	    2.913	1
GA12360-RA 	  14700451	  14700812	 6	       303	    0.000	1
GA12361-RA 	  14723833	  14724420	 6	       588	    0.000	2
GA12362-RB 	    295202	    297338	 1	       534	    4.000	1
GA12363-RB 	   1740670	   1741975	 1	       867	    3.000	1
GA12365-RA 	   9415274	   9415534	 4	       261	    0.000	1
GA12366-RA 	   1778396	   1780434	 2	       456	    2.000	1
GA12367-RA 	   9463424	   9464293	 4	       687	    0.656	1
GA12369-RA 	   9329954	   9332011	 4	      1722	    0.213	1
GA12370-RA 	  18536951	  18538749	14	      1602	    3.266	1
GA12371-RA 	  18543236	  18545459	14	      2163	    1.386	1
GA12372-RA 	  18415842	  18416308	14	       384	    3.000	1
GA12373-RC 	  18300453	  18355721	14	      2358	    2.000	1
GA12374-RA 	   5596010	   5603438	 8	      1458	    0.132	1
GA12375-RA 	  18290898	  18293206	14	      2244	    3.000	1
GA12376-RA 	  18280492	  18280992	14	       501	    2.391	1
